up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
GNVD377,UOF GNVD377,GNERA ENERGIA Y TECNOLOGIA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GNVD378,UOF GNVD378,GNERA ENERGIA Y TECNOLOGIA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GNVD379,UOF GNVD379,GNERA ENERGIA Y TECNOLOGIA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GNVD380,UOF GNVD380,GNERA ENERGIA Y TECNOLOGIA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GNVD381,UOF GNVD381,GNERA ENERGIA Y TECNOLOGIA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GNVD382,UOF GNVD382,GNERA ENERGIA Y TECNOLOGIA,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOENC01,GODAY ENER,"GODAY ENERGIA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,GOENC01,GODAY ENER,GOENC,eSIOS UP + OMIE exact code + eSIOS UF,
GOICCX1,GOICCX1,GOIENER S.COOP,,,100,100.0,1,Porfolio,PORFOLIO,ZONA ESPAÑOLA,1.0,GOICCX1,PORGENC,GOIEN,eSIOS UP + OMIE exact code + eSIOS UF,
GOICVX1,GOICVX1,GOIENER S.COOP,,,100,100.0,1,Porfolio,PORFOLIO,ZONA ESPAÑOLA,1.0,GOICVX1,PORGENV,GOIEN,eSIOS UP + OMIE exact code + eSIOS UF,
GOIEC01,GOIEC01,GOIENER S.COOP,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,GOIEC01,GOIEC01,GOIEN,eSIOS UP + OMIE exact code + eSIOS UF,
GOIEV01,GOIEV01,GOIENER S.COOP,,,,,1,Biogás,,,1.0,GOIEV01,GOIEV01,GOIEN,eSIOS UP + OMIE exact code + eSIOS UF,
GOIEV02,GOIEV02,GOIENER S.COOP,,,,,1,Solar fotovoltaica,,,1.0,GOIEV02,GOIEV02,GOIEN,eSIOS UP + OMIE exact code + eSIOS UF,
GOIEV03,GOIEV03,GOIENER S.COOP,,,,,1,Hidráulica no UGH,,,1.0,GOIEV03,HYIBCUR,GOIEN,eSIOS UP + OMIE exact code + eSIOS UF,
GOIEVD1,VENTA PRODUCCION BIOGAS,GOIENER S.COOP,,,100,100.0,1,RE Mercado Térmica Renovable,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIEVD2,VENTA PRODUCCION FOTOVOLTAICA,GOIENER S.COOP,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIEVD3,VENTA PRODUCCÍON HIDRAULICA,GOIENER S.COOP,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRE01,VENTA H.OLATE,GOIENER S.COOP,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRM01,REPRESENTACION MEGARA,GOIENER S.COOP,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRM02,REPRESENTACION SOLABRIA,GOIENER S.COOP,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRM03,REPRESENTACION NOSA,GOIENER S.COOP,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRM05,REPRESENTACION LA CORRIENTE,GOIENER S.COOP,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRM07,REPRESENTACION ARAIA,GOIENER S.COOP,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOIRM08,REPRESENTACION MERKAOÑA,GOIENER S.COOP,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GOLDC02,GOLDE COMPRA PT,"GOLDENERGY COMERCIALIZADORA ENERGIA, S.A.",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GOLDV02,CARTEIRA DE VENDA (UPAC),"GOLDENERGY COMERCIALIZADORA ENERGIA, S.A.",,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GONE1,GONE1,MARRUECOS,,,,,1,Genéricas,,,1.0,GONE1,GONE1,ONE,eSIOS UP + OMIE exact code + eSIOS UF,
GONEC1,ONE GENERICA COMPRA,OFFICE NATIONAL D'ELECTRICITÉ ET DE L'EAU POTABLE,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GONEV1,ONE GENERICA VENTA,OFFICE NATIONAL D'ELECTRICITÉ ET DE L'EAU POTABLE,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GPIBCUR,GPIBCUR,CURENERGÍA,,,,,1,Oceano y geotérmica,,,1.0,GPIBCUR,GPIBCUR,IBCUR,eSIOS UP + OMIE exact code + eSIOS UF,
GPOWEC1,GENERIC UNIT,POWERMART APS,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GPOWER1,PM GENERIC,POWERMART APS,,,,,1,Genéricas,,,1.0,GPOWER1,PM GENERIC,POWER,eSIOS UP + OMIE exact code + eSIOS UF,
GPOWEV1,GENERIC UNIT,POWERMART APS,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GRAFC01,GRAFV,GRAFICAS VARIAS S.A.,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,GRAFC01,GRAFC01,GRAFV,eSIOS UP + OMIE exact code + eSIOS UF,
GRANA,GRANA,GENERA ENERGIA Y TECNOLOGIA,,,,,1,Hidráulica UGH,,,2.0,GRA1|GRA2,GRANADA 1|GRANADA 2,GNRA,eSIOS UP + OMIE exact code + eSIOS UF,
GRDZ,GRDZ,WIND TO MARKET,,,,,1,Hidráulica UGH,,,1.0,GRDZ,GERDIZ,WMARK,eSIOS UP + OMIE exact code + eSIOS UF,
GREEC01,GREEC01UP,"GREENSUNRISE ENERGY, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,GREEC01,GREEC01UP,GRNSR,eSIOS UP + OMIE exact code + eSIOS UF,
GRENC01,GREEN360,"GREEN ENERGY 360, S.L.",,,,,1,Comercializadores mercado libre,,,1.0,GRENC01,GREEN360,GREAL,eSIOS UP + OMIE exact code + eSIOS UF,
GRENV02,VENDA ENERGIA PT,GREEN VENTURE TRADING LDA,,,100,100.0,1,RE Tarifa CUR (uof),GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GREPSB1,GREPSB1,REPSOL SERVICIOS RENOVABLES SA,Repsol,derived_from_legal_name,,,1,Genéricas,,,1.0,GREPSB1,GREPSB1,REPSB,eSIOS UP + OMIE exact code + eSIOS UF,https://www.repsol.com/
GREPSC1,REPSB GENERICA VENTA,"REPSOL SERVICIOS RENOVABLES, S.A.",Repsol,derived_from_legal_name,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.repsol.com/
GREPSV1,REPSB GENERICA VENTA,"REPSOL SERVICIOS RENOVABLES, S.A.",Repsol,derived_from_legal_name,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.repsol.com/
GRTEC01,GERENTA_E,GERENTA ENERGIA SLU,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,GRTEC01,GERENTA_E,GRTEN,eSIOS UP + OMIE exact code + eSIOS UF,
GSAMP1,GSAMP1,SAMPOL INGENIERIA Y OBRAS,,,,,1,Genéricas,,,1.0,GSAMP1,GSAMP1,SAMP,eSIOS UP + OMIE exact code + eSIOS UF,
GSAMPC1,SAMP GENERICA COMPRA,SAMPOL INGENIERIA Y OBRAS,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSAMPV1,SAMP GENERICA VENTA,SAMPOL INGENIERIA Y OBRAS,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSEVD01,INSTALACIONES SOLAR TARIFA,"AVANZALIA ENERGÍA COMERCIALIZADORA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSHEEC1,SHEEN GENERICA COMPRA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSHEEC2,GENERICA VENTA PORTUGAL,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,VENTA GENERICA,GENERICA,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GSHEEN1,GSHEEN1,SHELL ENERGY,,,,,1,Genéricas,,,1.0,GSHEEN1,SHEEN GENE,SHEEN,eSIOS UP + OMIE exact code + eSIOS UF,
GSHEEV1,SHEEN GENERICA VENTA,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSHEEV2,GENERICA VENTA PORTUGAL,SHELL ENERGY EUROPE LIMITED,,,100,100.0,1,Unidad Generica,GENERICA,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GSLRE04,GSLRE04,"GASILUZ ECO ENERCÍA, S.L.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSLZC01,GSLZC01,"GASILUZ ECO ENERCÍA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,GSLZC01,GSLZC01,GSLZE,eSIOS UP + OMIE exact code + eSIOS UF,
GSLZV02,CACERES 1,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,GSLZB2,CACERES 1,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
GSLZV03,CACERES 2,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,GSLZB3,CACERES 2,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
GSLZV04,GSLZV04,GASILUZ ECO ENERCIA,,,,,1,Solar fotovoltaica,,,1.0,GSLZV04,GSLZV04,GSLZE,eSIOS UP + OMIE exact code + eSIOS UF,
GSMARC1,SMARCGENER,SMARTESTENERGY LIMITED,,,100,100.0,1,Genéricas,GENERICA,ZONA ESPAÑOLA,1.0,GSMARC1,SMARCGENER,SMARC,eSIOS UP + OMIE exact code + eSIOS UF,
GSMARV1,SMARC GENERICA,SMARTESTENERGY LIMITED,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSMG1,GSMG1,STATKRAFT MARKETS GMBH,,,,,1,Genéricas,,,1.0,GSMG1,GSMG1,SMG,eSIOS UP + OMIE exact code + eSIOS UF,
GSMGC1,GSM GENERICA COMPRA,STATKRAFT MARKETS GMBH,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSMGC2,PT GENERIC BUY,STATKRAFT MARKETS GMBH,,,100,100.0,1,Unidad Generica,GENERICA,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GSMGV1,GSM GENERICA VENTA,STATKRAFT MARKETS GMBH,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSMGV2,PT GENERIC SELL,STATKRAFT MARKETS GMBH,,,100,100.0,1,Unidad Generica,GENERICA,ZONA PORTUGUESA,,,,,OMIE exact unit code,
GSSEEC1,GENERSSE,SSE ENERGY SUPPLY LIMITED,,,100,100.0,1,VENTA GENERICA,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSSEEN1,GENERICA_F,SSE ENERGY SUPPLY LIMITED,,,,,1,Genéricas,,,1.0,GSSEEN1,GENERICA_F,SSEEN,eSIOS UP + OMIE exact code + eSIOS UF,
GSSEEV1,GENERSSE,SSE ENERGY SUPPLY LIMITED,,,100,100.0,1,Unidad Generica,GENERICA,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSTCP3,GSTCP3,"ENGIE GLOBAL MARKETS, BELGIAN BRANCH",ENGIE,derived_from_legal_name,100,100.0,1,Exportación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,GSTCP3,GSTCP3,FR_GS,eSIOS UP + OMIE exact code + eSIOS UF,https://www.engie.com/
GSTVP3,GSTVP3,"ENGIE GLOBAL MARKETS, BELGIAN BRANCH",ENGIE,derived_from_legal_name,100,100.0,1,Importación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,GSTVP3,GSTVP3,FR_GS,eSIOS UP + OMIE exact code + eSIOS UF,https://www.engie.com/
GSVD102,GUILLENA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD103,VILLANUEVA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD104,TALYELA2,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD105,BARGSNO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD106,BRGSSU,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD109,GAMONAL,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD110,FALCONRA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD111,TARACENAN,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD112,TARACENAS,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD116,POLEO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD117,PANADERAS,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD121,TERM_AFRIC,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Térmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD122,TERM_LLANO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Térmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD123,TERM_BRGES,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Térmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD127,CARAVACA_1,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD128,CASILLA DE JUAN GIL,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD129,SAN-FERNANDO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD132,SAX,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD133,VIÑASGOMEZ,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD135,TORRECILLA1,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD136,TORRECILLA2,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD137,CALAMOCHAI,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD138,CALAMOCHAII,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD139,ESCUCHAI,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD140,ESCUCHAII,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD141,HIJARI,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD142,PEÑAFLORII,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD143,TAMBORESI,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD144,MOMPLANETE,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD145,ELRANCHO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD146,EL BARROSO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD147,VALCAIRE,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD148,TERMOSOLAR1,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Térmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD149,TERMOSOLAR2,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Térmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD150,GALA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD151,AUREA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD152,GAETANA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD153,SAPRELORCA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD154,CAMPO SAN PEDRO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD155,TWINHOUSE PLANT 1,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD156,TWINHOUSE,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD157,LA CISTERNIGA I,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD158,FV NIEVA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD159,TORREIGLESIAS,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD160,FV IM2 SANTO DOMINGO DE OLIVEN,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD161,FV IM2 PUEBLA DE SANCHO PEREZ,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD162,IM2 ALCONERA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD167,FV RETORNO SOLAR,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD168,FV TALAYUELA III,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD169,VIVALES 6,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD170,ENERLASTRAS,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD171,POWER CHOICE TORRALBA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD174,PARQUE EOLICO LAS TADEAS,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD175,LA HERRADA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD176,FV OLMEDILLA HIVE,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD177,FV SABINAR HIVE,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD178,OMEDILLA 2,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD179,PFV PRADILLO,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD180,PFV PRADILLO 2,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD181,PFV PRADILLO 4,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD183,PSF IM2 GIBRALEON,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD184,FV IM2 PUEBLA DE LA REINA,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD185,FV IM2 ZENETE,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD186,CF EL BARCIAL,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD187,FV VERSIÓN,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD188,SOLUZ GUZMAN,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Térmica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD189,GSVD189,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD193,GSVD193,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD194,GSVD194,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD196,GSVD196,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD197,GSVD197,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD199,GSVD199,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD200,GSVD200,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
GSVD201,GSVD201,"GESTERNOVA, S.A.",,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
